meter_id	timestamp	kwh	temp_c
M2125	2024-01-07 0:00	0.6384	-0.6
M2125	2024-01-07 1:00	0.5742	-1.2
M2125	2024-01-07 2:00	0.6543	-1.9
M2125	2024-01-07 3:00	0.6002	-2.7
M2125	2024-01-07 4:00	0.604	-3.5
M2125	2024-01-07 5:00	0.8658	-4.2
M2125	2024-01-07 6:00	1.2905	-4.8
M2125	2024-01-07 7:00	1.5173	-5.3
M2125	2024-01-07 8:00	1.4012	-5.6
M2125	2024-01-07 9:00	1.1564	-5.7
M2125	2024-01-07 10:00	0.9736	-5.6
M2125	2024-01-07 11:00	1.0632	-5.3
M2125	2024-01-07 12:00	1.0086	-4.8
M2125	2024-01-07 13:00	1.1819	-4.2
M2125	2024-01-07 14:00	1.0436	-3.5
M2125	2024-01-07 15:00	0.8709	-2.7
M2125	2024-01-07 16:00	0.9607	-1.9
M2125	2024-01-07 17:00	1.3192	-1.2
M2125	2024-01-07 18:00	2.0118	-0.6
M2125	2024-01-07 19:00	1.9256	-0.1
M2125	2024-01-07 20:00	2.1228	0.2
M2125	2024-01-07 21:00	1.7469	0.3
M2125	2024-01-07 22:00	1.129	0.2
M2125	2024-01-07 23:00	0.8864	-0.1
M2125	2024-01-08 0:00	0.5097	-1.9
M2125	2024-01-08 1:00	0.5319	-2.5
M2125	2024-01-08 2:00	0.5594	-3.3
M2125	2024-01-08 3:00	0.6074	-4
M2125	2024-01-08 4:00	0.5777	-4.8
M2125	2024-01-08 5:00	0.7944	-5.5
M2125	2024-01-08 6:00	1.2229	-6.2
M2125	2024-01-08 7:00	1.3551	-6.6
M2125	2024-01-08 8:00	1.3202	-6.9
M2125	2024-01-08 9:00	1.0399	-7
M2125	2024-01-08 10:00	0.9634	-6.9
M2125	2024-01-08 11:00	1.049	-6.6
M2125	2024-01-08 12:00	0.9871	-6.2
M2125	2024-01-08 13:00	0.9588	-5.5
M2125	2024-01-08 14:00	0.6999	-4.8
M2125	2024-01-08 15:00	0.8664	-4
M2125	2024-01-08 16:00	0.9177	-3.3
M2125	2024-01-08 17:00	1.2929	-2.5
M2125	2024-01-08 18:00	2.0862	-1.9
M2125	2024-01-08 19:00	2.2136	-1.4
M2125	2024-01-08 20:00	2.0355	-1.1
M2125	2024-01-08 21:00	1.5461	-1
M2125	2024-01-08 22:00	1.2718	-1.1
M2125	2024-01-08 23:00	0.8361	-1.4
M2125	2024-01-09 0:00	0.598	-0.1
M2125	2024-01-09 1:00	0.4994	-0.7
M2125	2024-01-09 2:00	0.4723	-1.5
M2125	2024-01-09 3:00	0.4598	-2.2
M2125	2024-01-09 4:00	0.5725	-3
M2125	2024-01-09 5:00	0.6045	-3.7
M2125	2024-01-09 6:00	1.1352	-4.4
M2125	2024-01-09 7:00	1.3613	-4.8
M2125	2024-01-09 8:00	1.215	-5.1
M2125	2024-01-09 9:00	0.9658	-5.2
M2125	2024-01-09 10:00	0.8752	-5.1
M2125	2024-01-09 11:00	0.9622	-4.8
M2125	2024-01-09 12:00	1.0065	-4.4
M2125	2024-01-09 13:00	0.8565	-3.7
M2125	2024-01-09 14:00	0.6479	-3
M2125	2024-01-09 15:00	0.8676	-2.2
M2125	2024-01-09 16:00	0.9878	-1.5
M2125	2024-01-09 17:00	1.3867	-0.7
M2125	2024-01-09 18:00	1.8053	-0.1
M2125	2024-01-09 19:00	1.9373	0.4
M2125	2024-01-09 20:00	1.9076	0.7
M2125	2024-01-09 21:00	1.3702	0.8
M2125	2024-01-09 22:00	0.9179	0.7
M2125	2024-01-09 23:00	0.7908	0.4
M2125	2024-01-10 0:00	0.7954	-5.8
M2125	2024-01-10 1:00	0.6197	-6.4
M2125	2024-01-10 2:00	0.5528	-7.1
M2125	2024-01-10 3:00	0.6442	-7.9
M2125	2024-01-10 4:00	0.6744	-8.7
M2125	2024-01-10 5:00	0.9472	-9.4
M2125	2024-01-10 6:00	1.3539	-10
M2125	2024-01-10 7:00	1.6925	-10.5
M2125	2024-01-10 8:00	1.3099	-10.8
M2125	2024-01-10 9:00	0.9739	-10.9
M2125	2024-01-10 10:00	0.968	-10.8
M2125	2024-01-10 11:00	1.1132	-10.5
M2125	2024-01-10 12:00	1.0299	-10
M2125	2024-01-10 13:00	1.0037	-9.4
M2125	2024-01-10 14:00	0.9541	-8.7
M2125	2024-01-10 15:00	0.9632	-7.9
M2125	2024-01-10 16:00	1.0129	-7.1
M2125	2024-01-10 17:00	1.4759	-6.4
M2125	2024-01-10 18:00	2.0003	-5.8
M2125	2024-01-10 19:00	2.4991	-5.3
M2125	2024-01-10 20:00	1.9037	-5
M2125	2024-01-10 21:00	1.8145	-4.9
M2125	2024-01-10 22:00	1.3807	-5
M2125	2024-01-10 23:00	0.9185	-5.3
M2125	2024-01-11 0:00	0.5491	1.8
M2125	2024-01-11 1:00	0.5264	1.1
M2125	2024-01-11 2:00	0.5586	0.4
M2125	2024-01-11 3:00	0.4996	-0.4
M2125	2024-01-11 4:00	0.5631	-1.1
M2125	2024-01-11 5:00	0.6436	-1.9
M2125	2024-01-11 6:00	1.1436	-2.5
M2125	2024-01-11 7:00	1.3663	-3
M2125	2024-01-11 8:00	1.3528	-3.3
M2125	2024-01-11 9:00	0.9418	-3.4
M2125	2024-01-11 10:00	0.8128	-3.3
M2125	2024-01-11 11:00	0.883	-3
M2125	2024-01-11 12:00	0.9985	-2.5
M2125	2024-01-11 13:00	0.886	-1.9
M2125	2024-01-11 14:00	0.734	-1.1
M2125	2024-01-11 15:00	0.8162	-0.4
M2125	2024-01-11 16:00	0.8523	0.4
M2125	2024-01-11 17:00	1.4058	1.1
M2125	2024-01-11 18:00	1.7023	1.8
M2125	2024-01-11 19:00	1.99	2.2
M2125	2024-01-11 20:00	1.8345	2.5
M2125	2024-01-11 21:00	1.4575	2.6
M2125	2024-01-11 22:00	1.0466	2.5
M2125	2024-01-11 23:00	0.7446	2.2
M2125	2024-01-12 0:00	0.6802	-1.9
M2125	2024-01-12 1:00	0.5832	-2.5
M2125	2024-01-12 2:00	0.4724	-3.2
M2125	2024-01-12 3:00	0.522	-4
M2125	2024-01-12 4:00	0.6954	-4.8
M2125	2024-01-12 5:00	0.7439	-5.5
M2125	2024-01-12 6:00	0.966	-6.1
M2125	2024-01-12 7:00	1.4315	-6.6
M2125	2024-01-12 8:00	1.2647	-6.9
M2125	2024-01-12 9:00	1.0379	-7
M2125	2024-01-12 10:00	1.0796	-6.9
M2125	2024-01-12 11:00	0.9159	-6.6
M2125	2024-01-12 12:00	0.947	-6.1
M2125	2024-01-12 13:00	0.9021	-5.5
M2125	2024-01-12 14:00	0.9637	-4.8
M2125	2024-01-12 15:00	0.8356	-4
M2125	2024-01-12 16:00	0.8919	-3.2
M2125	2024-01-12 17:00	1.2812	-2.5
M2125	2024-01-12 18:00	1.9239	-1.9
M2125	2024-01-12 19:00	2.0255	-1.4
M2125	2024-01-12 20:00	1.8207	-1.1
M2125	2024-01-12 21:00	1.6713	-1
M2125	2024-01-12 22:00	1.1568	-1.1
M2125	2024-01-12 23:00	0.7785	-1.4
M2125	2024-01-13 0:00	0.7487	-0.1
M2125	2024-01-13 1:00	0.5443	-0.7
M2125	2024-01-13 2:00	0.5257	-1.5
M2125	2024-01-13 3:00	0.5739	-2.2
M2125	2024-01-13 4:00	0.6047	-3
M2125	2024-01-13 5:00	0.7833	-3.7
M2125	2024-01-13 6:00	1.2857	-4.3
M2125	2024-01-13 7:00	1.3863	-4.8
M2125	2024-01-13 8:00	1.318	-5.1
M2125	2024-01-13 9:00	1.1562	-5.2
M2125	2024-01-13 10:00	0.9461	-5.1
M2125	2024-01-13 11:00	1.0008	-4.8
M2125	2024-01-13 12:00	0.9898	-4.3
M2125	2024-01-13 13:00	0.9164	-3.7
M2125	2024-01-13 14:00	1.0301	-3
M2125	2024-01-13 15:00	0.9724	-2.2
M2125	2024-01-13 16:00	1.1763	-1.5
M2125	2024-01-13 17:00	1.5303	-0.7
M2125	2024-01-13 18:00	1.6504	-0.1
M2125	2024-01-13 19:00	2.3244	0.4
M2125	2024-01-13 20:00	1.7983	0.7
M2125	2024-01-13 21:00	1.5808	0.8
M2125	2024-01-13 22:00	1.1223	0.7
M2125	2024-01-13 23:00	0.8007	0.4
M2125	2024-01-14 0:00	0.6597	-1.9
M2125	2024-01-14 1:00	0.5769	-2.5
M2125	2024-01-14 2:00	0.5417	-3.2
M2125	2024-01-14 3:00	0.5663	-4
M2125	2024-01-14 4:00	0.6468	-4.8
M2125	2024-01-14 5:00	0.8258	-5.5
M2125	2024-01-14 6:00	1.1895	-6.1
M2125	2024-01-14 7:00	1.7072	-6.6
M2125	2024-01-14 8:00	1.4107	-6.9
M2125	2024-01-14 9:00	0.9145	-7
M2125	2024-01-14 10:00	1.096	-6.9
M2125	2024-01-14 11:00	1.0099	-6.6
M2125	2024-01-14 12:00	0.9837	-6.1
M2125	2024-01-14 13:00	1.0789	-5.5
M2125	2024-01-14 14:00	0.9464	-4.8
M2125	2024-01-14 15:00	1.0457	-4
M2125	2024-01-14 16:00	1.1486	-3.2
M2125	2024-01-14 17:00	1.4084	-2.5
M2125	2024-01-14 18:00	1.8691	-1.9
M2125	2024-01-14 19:00	2.0159	-1.4
M2125	2024-01-14 20:00	2.1113	-1.1
M2125	2024-01-14 21:00	1.7269	-1
M2125	2024-01-14 22:00	1.2316	-1.1
M2125	2024-01-14 23:00	0.9163	-1.4
M2126	2024-01-01 0:00	0.6082	-1.8
M2126	2024-01-01 1:00	0.6091	-2.4
M2126	2024-01-01 2:00	0.5606	-3.1
M2126	2024-01-01 3:00	0.6084	-3.9
M2126	2024-01-01 4:00	0.5446	-4.7
M2126	2024-01-01 5:00	0.8019	-5.4
M2126	2024-01-01 6:00	1.2196	-6
M2126	2024-01-01 7:00	1.3689	-6.5
M2126	2024-01-01 8:00	1.3926	-6.8
M2126	2024-01-01 9:00	1.1003	-6.9
M2126	2024-01-01 10:00	1.0252	-6.8
M2126	2024-01-01 11:00	0.8524	-6.5
M2126	2024-01-01 12:00	1.1604	-6
M2126	2024-01-01 13:00	1.0259	-5.4
M2126	2024-01-01 14:00	0.8577	-4.7
M2126	2024-01-01 15:00	0.9292	-3.9
M2126	2024-01-01 16:00	1.0104	-3.1
M2126	2024-01-01 17:00	1.2633	-2.4
M2126	2024-01-01 18:00	2.1608	-1.8
M2126	2024-01-01 19:00	2.0558	-1.3
M2126	2024-01-01 20:00	1.6851	-1
M2126	2024-01-01 21:00	1.6248	-0.9
M2126	2024-01-01 22:00	1.2822	-1
M2126	2024-01-01 23:00	0.8744	-1.3
M2126	2024-01-02 0:00	0.5731	1.1
M2126	2024-01-02 1:00	0.4874	0.5
M2126	2024-01-02 2:00	0.5727	-0.2
M2126	2024-01-02 3:00	0.4925	-1
M2126	2024-01-02 4:00	0.5321	-1.8
M2126	2024-01-02 5:00	0.5962	-2.5
M2126	2024-01-02 6:00	1.1046	-3.1
M2126	2024-01-02 7:00	1.3091	-3.6
M2126	2024-01-02 8:00	1.0612	-3.9
M2126	2024-01-02 9:00	1.0358	-4
M2126	2024-01-02 10:00	0.8743	-3.9
M2126	2024-01-02 11:00	0.7621	-3.6
M2126	2024-01-02 12:00	0.9349	-3.1
M2126	2024-01-02 13:00	0.8989	-2.5
M2126	2024-01-02 14:00	0.8641	-1.8
M2126	2024-01-02 15:00	0.8987	-1
M2126	2024-01-02 16:00	0.8032	-0.2
M2126	2024-01-02 17:00	1.1337	0.5
M2126	2024-01-02 18:00	1.6401	1.1
M2126	2024-01-02 19:00	1.9174	1.6
M2126	2024-01-02 20:00	1.7038	1.9
M2126	2024-01-02 21:00	1.2662	2
M2126	2024-01-02 22:00	1.1033	1.9
M2126	2024-01-02 23:00	0.7827	1.6
M2126	2024-01-03 0:00	0.6022	0.8
M2126	2024-01-03 1:00	0.4986	0.2
M2126	2024-01-03 2:00	0.5079	-0.5
M2126	2024-01-03 3:00	0.463	-1.3
M2126	2024-01-03 4:00	0.5947	-2.1
M2126	2024-01-03 5:00	0.7642	-2.8
M2126	2024-01-03 6:00	1.1062	-3.4
M2126	2024-01-03 7:00	1.377	-3.9
M2126	2024-01-03 8:00	1.4003	-4.2
M2126	2024-01-03 9:00	0.9695	-4.3
M2126	2024-01-03 10:00	0.8092	-4.2
M2126	2024-01-03 11:00	0.8534	-3.9
M2126	2024-01-03 12:00	0.9721	-3.4
M2126	2024-01-03 13:00	0.8037	-2.8
M2126	2024-01-03 14:00	0.7944	-2.1
M2126	2024-01-03 15:00	0.7695	-1.3
M2126	2024-01-03 16:00	0.9059	-0.5
M2126	2024-01-03 17:00	1.2685	0.2
M2126	2024-01-03 18:00	1.659	0.8
M2126	2024-01-03 19:00	1.6887	1.3
M2126	2024-01-03 20:00	1.8179	1.6
M2126	2024-01-03 21:00	1.438	1.7
M2126	2024-01-03 22:00	1.038	1.6
M2126	2024-01-03 23:00	0.7115	1.3
M2126	2024-01-04 0:00	0.6566	-3
M2126	2024-01-04 1:00	0.5507	-3.6
M2126	2024-01-04 2:00	0.5247	-4.3
M2126	2024-01-04 3:00	0.6057	-5.1
M2126	2024-01-04 4:00	0.4959	-5.9
M2126	2024-01-04 5:00	0.7547	-6.6
M2126	2024-01-04 6:00	1.1346	-7.2
M2126	2024-01-04 7:00	1.3905	-7.7
M2126	2024-01-04 8:00	1.2423	-8
M2126	2024-01-04 9:00	1.1019	-8.1
M2126	2024-01-04 10:00	1.1451	-8
M2126	2024-01-04 11:00	0.9963	-7.7
M2126	2024-01-04 12:00	1.028	-7.2
M2126	2024-01-04 13:00	0.927	-6.6
M2126	2024-01-04 14:00	0.8172	-5.9
M2126	2024-01-04 15:00	0.8698	-5.1
M2126	2024-01-04 16:00	1.2046	-4.3
M2126	2024-01-04 17:00	1.5311	-3.6
M2126	2024-01-04 18:00	1.7684	-3
M2126	2024-01-04 19:00	1.9643	-2.5
M2126	2024-01-04 20:00	2.1492	-2.2
M2126	2024-01-04 21:00	1.6744	-2.1
M2126	2024-01-04 22:00	1.2061	-2.2
M2126	2024-01-04 23:00	0.9682	-2.5
M2126	2024-01-05 0:00	0.6407	-2.5
M2126	2024-01-05 1:00	0.5231	-3.1
M2126	2024-01-05 2:00	0.4932	-3.8
M2126	2024-01-05 3:00	0.5354	-4.6
M2126	2024-01-05 4:00	0.5745	-5.4
M2126	2024-01-05 5:00	0.7492	-6.1
M2126	2024-01-05 6:00	1.2265	-6.7
M2126	2024-01-05 7:00	1.5273	-7.2
M2126	2024-01-05 8:00	1.3042	-7.5
M2126	2024-01-05 9:00	1.1673	-7.6
M2126	2024-01-05 10:00	1.0311	-7.5
M2126	2024-01-05 11:00	1.0069	-7.2
M2126	2024-01-05 12:00	1.0192	-6.7
M2126	2024-01-05 13:00	0.9697	-6.1
M2126	2024-01-05 14:00	0.9931	-5.4
M2126	2024-01-05 15:00	0.9791	-4.6
M2126	2024-01-05 16:00	0.9142	-3.8
M2126	2024-01-05 17:00	1.2721	-3.1
M2126	2024-01-05 18:00	2.0625	-2.5
M2126	2024-01-05 19:00	1.866	-2
M2126	2024-01-05 20:00	2.0754	-1.7
M2126	2024-01-05 21:00	1.5296	-1.6
M2126	2024-01-05 22:00	1.0366	-1.7
M2126	2024-01-05 23:00	1.0631	-2
M2126	2024-01-06 0:00	0.7468	-3
M2126	2024-01-06 1:00	0.6343	-3.6
M2126	2024-01-06 2:00	0.6485	-4.3
M2126	2024-01-06 3:00	0.5977	-5.1
M2126	2024-01-06 4:00	0.7136	-5.9
M2126	2024-01-06 5:00	0.8134	-6.6
M2126	2024-01-06 6:00	1.2099	-7.2
M2126	2024-01-06 7:00	1.6857	-7.7
M2126	2024-01-06 8:00	1.4067	-8
M2126	2024-01-06 9:00	1.2617	-8.1
M2126	2024-01-06 10:00	1.2064	-8
M2126	2024-01-06 11:00	1.1239	-7.7
M2126	2024-01-06 12:00	1.0987	-7.2
M2126	2024-01-06 13:00	1.0822	-6.6
M2126	2024-01-06 14:00	1.1271	-5.9
M2126	2024-01-06 15:00	0.9995	-5.1
M2126	2024-01-06 16:00	0.9941	-4.3
M2126	2024-01-06 17:00	1.5335	-3.6
M2126	2024-01-06 18:00	2.2277	-3
M2126	2024-01-06 19:00	2.6973	-2.5
M2126	2024-01-06 20:00	2.2171	-2.2
M2126	2024-01-06 21:00	1.7104	-2.1
M2126	2024-01-06 22:00	1.1929	-2.2
M2126	2024-01-06 23:00	1.0697	-2.5
M2126	2024-01-07 0:00	0.639	-0.6
M2126	2024-01-07 1:00	0.5877	-1.2
M2126	2024-01-07 2:00	0.5614	-1.9
M2126	2024-01-07 3:00	0.607	-2.7
M2126	2024-01-07 4:00	0.6167	-3.5
M2126	2024-01-07 5:00	0.6629	-4.2
M2126	2024-01-07 6:00	1.2343	-4.8
M2126	2024-01-07 7:00	1.5877	-5.3
M2126	2024-01-07 8:00	1.3053	-5.6
M2126	2024-01-07 9:00	1.0251	-5.7
M2126	2024-01-07 10:00	1.0059	-5.6
M2126	2024-01-07 11:00	1.1088	-5.3
M2126	2024-01-07 12:00	1.0014	-4.8
M2126	2024-01-07 13:00	0.8707	-4.2
M2126	2024-01-07 14:00	0.8987	-3.5
M2126	2024-01-07 15:00	0.9226	-2.7
M2126	2024-01-07 16:00	1.0859	-1.9
M2126	2024-01-07 17:00	1.4429	-1.2
M2126	2024-01-07 18:00	2.0439	-0.6
M2126	2024-01-07 19:00	2.2927	-0.1
M2126	2024-01-07 20:00	1.9428	0.2
M2126	2024-01-07 21:00	1.4522	0.3
M2126	2024-01-07 22:00	1.2812	0.2
M2126	2024-01-07 23:00	0.7757	-0.1
M2126	2024-01-08 0:00	0.6564	-1.9
M2126	2024-01-08 1:00	0.5194	-2.5
M2126	2024-01-08 2:00	0.619	-3.3
M2126	2024-01-08 3:00	0.5813	-4
M2126	2024-01-08 4:00	0.5137	-4.8
M2126	2024-01-08 5:00	0.7732	-5.5
M2126	2024-01-08 6:00	1.0848	-6.2
M2126	2024-01-08 7:00	1.5049	-6.6
M2126	2024-01-08 8:00	1.2645	-6.9
M2126	2024-01-08 9:00	0.8837	-7
M2126	2024-01-08 10:00	0.8369	-6.9
M2126	2024-01-08 11:00	1.056	-6.6
M2126	2024-01-08 12:00	0.8857	-6.2
M2126	2024-01-08 13:00	0.9835	-5.5
M2126	2024-01-08 14:00	0.8377	-4.8
M2126	2024-01-08 15:00	0.791	-4
M2126	2024-01-08 16:00	0.914	-3.3
M2126	2024-01-08 17:00	1.2125	-2.5
M2126	2024-01-08 18:00	2.0986	-1.9
M2126	2024-01-08 19:00	2.2478	-1.4
M2126	2024-01-08 20:00	1.8902	-1.1
M2126	2024-01-08 21:00	1.5934	-1
M2126	2024-01-08 22:00	1.1972	-1.1
M2126	2024-01-08 23:00	0.8519	-1.4
M2126	2024-01-09 0:00	0.5632	-0.1
M2126	2024-01-09 1:00	0.6089	-0.7
M2126	2024-01-09 2:00	0.507	-1.5
M2126	2024-01-09 3:00	0.4593	-2.2
M2126	2024-01-09 4:00	0.6668	-3
M2126	2024-01-09 5:00	0.7289	-3.7
M2126	2024-01-09 6:00	0.9637	-4.4
M2126	2024-01-09 7:00	1.5323	-4.8
M2126	2024-01-09 8:00	1.2821	-5.1
M2126	2024-01-09 9:00	0.9535	-5.2
M2126	2024-01-09 10:00	0.8212	-5.1
M2126	2024-01-09 11:00	0.9769	-4.8
M2126	2024-01-09 12:00	0.9284	-4.4
M2126	2024-01-09 13:00	0.8773	-3.7
M2126	2024-01-09 14:00	0.9553	-3
M2126	2024-01-09 15:00	0.9501	-2.2
M2126	2024-01-09 16:00	0.9614	-1.5
M2126	2024-01-09 17:00	1.1476	-0.7
M2126	2024-01-09 18:00	2.0202	-0.1
M2126	2024-01-09 19:00	1.7046	0.4
M2126	2024-01-09 20:00	1.6094	0.7
M2126	2024-01-09 21:00	1.6197	0.8
M2126	2024-01-09 22:00	1.0505	0.7
M2126	2024-01-09 23:00	0.843	0.4
M2126	2024-01-10 0:00	0.8094	-5.8
M2126	2024-01-10 1:00	0.5784	-6.4
M2126	2024-01-10 2:00	0.6217	-7.1
M2126	2024-01-10 3:00	0.5779	-7.9
M2126	2024-01-10 4:00	0.7205	-8.7
M2126	2024-01-10 5:00	0.946	-9.4
M2126	2024-01-10 6:00	1.3376	-10
M2126	2024-01-10 7:00	1.6816	-10.5
M2126	2024-01-10 8:00	1.4447	-10.8
M2126	2024-01-10 9:00	1.0719	-10.9
M2126	2024-01-10 10:00	1.2401	-10.8
M2126	2024-01-10 11:00	1.1752	-10.5
M2126	2024-01-10 12:00	1.1279	-10
M2126	2024-01-10 13:00	1.0974	-9.4
M2126	2024-01-10 14:00	1.0564	-8.7
M2126	2024-01-10 15:00	0.9911	-7.9
M2126	2024-01-10 16:00	1.2513	-7.1
M2126	2024-01-10 17:00	1.694	-6.4
M2126	2024-01-10 18:00	2.0961	-5.8
M2126	2024-01-10 19:00	2.1055	-5.3
M2126	2024-01-10 20:00	1.8177	-5
M2126	2024-01-10 21:00	1.9364	-4.9
M2126	2024-01-10 22:00	1.3353	-5
M2126	2024-01-10 23:00	1.0495	-5.3
M2126	2024-01-11 0:00	0.603	1.8
M2126	2024-01-11 1:00	0.5186	1.1
M2126	2024-01-11 2:00	0.4637	0.4
M2126	2024-01-11 3:00	0.4656	-0.4
M2126	2024-01-11 4:00	0.5411	-1.1
M2126	2024-01-11 5:00	0.7035	-1.9
M2126	2024-01-11 6:00	1.2346	-2.5
M2126	2024-01-11 7:00	1.3669	-3
M2126	2024-01-11 8:00	1.1025	-3.3
M2126	2024-01-11 9:00	0.9692	-3.4
M2126	2024-01-11 10:00	0.8549	-3.3
M2126	2024-01-11 11:00	0.7832	-3
M2126	2024-01-11 12:00	1.034	-2.5
M2126	2024-01-11 13:00	0.7592	-1.9
M2126	2024-01-11 14:00	0.8087	-1.1
M2126	2024-01-11 15:00	0.8235	-0.4
M2126	2024-01-11 16:00	0.9944	0.4
M2126	2024-01-11 17:00	1.2393	1.1
M2126	2024-01-11 18:00	1.8091	1.8
M2126	2024-01-11 19:00	1.9547	2.2
M2126	2024-01-11 20:00	1.9265	2.5
M2126	2024-01-11 21:00	1.3796	2.6
M2126	2024-01-11 22:00	0.9054	2.5
M2126	2024-01-11 23:00	0.7931	2.2
M2126	2024-01-12 0:00	0.6977	-1.9
M2126	2024-01-12 1:00	0.5758	-2.5
M2126	2024-01-12 2:00	0.5924	-3.2
M2126	2024-01-12 3:00	0.5422	-4
M2126	2024-01-12 4:00	0.6493	-4.8
M2126	2024-01-12 5:00	0.8078	-5.5
M2126	2024-01-12 6:00	1.2264	-6.1
M2126	2024-01-12 7:00	1.4016	-6.6
M2126	2024-01-12 8:00	1.1445	-6.9
M2126	2024-01-12 9:00	1.0045	-7
M2126	2024-01-12 10:00	0.9312	-6.9
M2126	2024-01-12 11:00	1.0483	-6.6
M2126	2024-01-12 12:00	1.0215	-6.1
M2126	2024-01-12 13:00	0.7501	-5.5
M2126	2024-01-12 14:00	0.8524	-4.8
M2126	2024-01-12 15:00	0.8104	-4
M2126	2024-01-12 16:00	1.0179	-3.2
M2126	2024-01-12 17:00	1.2148	-2.5
M2126	2024-01-12 18:00	1.8489	-1.9
M2126	2024-01-12 19:00	2.2902	-1.4
M2126	2024-01-12 20:00	1.6999	-1.1
M2126	2024-01-12 21:00	1.6461	-1
M2126	2024-01-12 22:00	1.0101	-1.1
M2126	2024-01-12 23:00	0.8398	-1.4
M2126	2024-01-13 0:00	0.557	-0.1
M2126	2024-01-13 1:00	0.5339	-0.7
M2126	2024-01-13 2:00	0.5816	-1.5
M2126	2024-01-13 3:00	0.5799	-2.2
M2126	2024-01-13 4:00	0.6151	-3
M2126	2024-01-13 5:00	0.7563	-3.7
M2126	2024-01-13 6:00	1.2302	-4.3
M2126	2024-01-13 7:00	1.5291	-4.8
M2126	2024-01-13 8:00	1.2961	-5.1
M2126	2024-01-13 9:00	1.1582	-5.2
M2126	2024-01-13 10:00	0.8733	-5.1
M2126	2024-01-13 11:00	0.9927	-4.8
M2126	2024-01-13 12:00	1.1266	-4.3
M2126	2024-01-13 13:00	0.933	-3.7
M2126	2024-01-13 14:00	0.9829	-3
M2126	2024-01-13 15:00	0.8063	-2.2
M2126	2024-01-13 16:00	1.1226	-1.5
M2126	2024-01-13 17:00	1.44	-0.7
M2126	2024-01-13 18:00	1.615	-0.1
M2126	2024-01-13 19:00	2.1617	0.4
M2126	2024-01-13 20:00	1.9197	0.7
M2126	2024-01-13 21:00	1.7058	0.8
M2126	2024-01-13 22:00	1.1704	0.7
M2126	2024-01-13 23:00	0.8785	0.4
M2126	2024-01-14 0:00	0.669	-1.9
M2126	2024-01-14 1:00	0.5912	-2.5
M2126	2024-01-14 2:00	0.7188	-3.2
M2126	2024-01-14 3:00	0.6479	-4
M2126	2024-01-14 4:00	0.6043	-4.8
M2126	2024-01-14 5:00	0.7393	-5.5
M2126	2024-01-14 6:00	1.1495	-6.1
M2126	2024-01-14 7:00	1.6249	-6.6
M2126	2024-01-14 8:00	1.2829	-6.9
M2126	2024-01-14 9:00	1.0923	-7
M2126	2024-01-14 10:00	1.0533	-6.9
M2126	2024-01-14 11:00	0.8386	-6.6
M2126	2024-01-14 12:00	1.0449	-6.1
M2126	2024-01-14 13:00	1.0925	-5.5
M2126	2024-01-14 14:00	0.9891	-4.8
M2126	2024-01-14 15:00	0.7809	-4
M2126	2024-01-14 16:00	1.2498	-3.2
M2126	2024-01-14 17:00	1.5066	-2.5
M2126	2024-01-14 18:00	1.9156	-1.9
M2126	2024-01-14 19:00	2.347	-1.4
M2126	2024-01-14 20:00	1.8967	-1.1
M2126	2024-01-14 21:00	1.8904	-1
M2126	2024-01-14 22:00	1.3939	-1.1
M2126	2024-01-14 23:00	0.8569	-1.4
M2127	2024-01-01 0:00	0.9475	-1.8
M2127	2024-01-01 1:00	0.7511	-2.4
M2127	2024-01-01 2:00	0.832	-3.1
M2127	2024-01-01 3:00	0.725	-3.9
M2127	2024-01-01 4:00	0.793	-4.7
M2127	2024-01-01 5:00	1.0892	-5.4
M2127	2024-01-01 6:00	1.5494	-6
M2127	2024-01-01 7:00	1.9714	-6.5
M2127	2024-01-01 8:00	1.5454	-6.8
M2127	2024-01-01 9:00	1.3776	-6.9
M2127	2024-01-01 10:00	1.2175	-6.8
M2127	2024-01-01 11:00	1.5116	-6.5
M2127	2024-01-01 12:00	1.3646	-6
M2127	2024-01-01 13:00	1.2922	-5.4
M2127	2024-01-01 14:00	1.2039	-4.7
M2127	2024-01-01 15:00	1.355	-3.9
M2127	2024-01-01 16:00	1.3457	-3.1
M2127	2024-01-01 17:00	1.9099	-2.4
M2127	2024-01-01 18:00	2.5487	-1.8
M2127	2024-01-01 19:00	3.3702	-1.3
M2127	2024-01-01 20:00	2.5406	-1
M2127	2024-01-01 21:00	2.3435	-0.9
M2127	2024-01-01 22:00	1.5905	-1
M2127	2024-01-01 23:00	1.1636	-1.3
M2127	2024-01-02 0:00	0.9037	1.1
M2127	2024-01-02 1:00	0.7262	0.5
M2127	2024-01-02 2:00	0.7422	-0.2
M2127	2024-01-02 3:00	0.6687	-1
M2127	2024-01-02 4:00	0.8427	-1.8
M2127	2024-01-02 5:00	0.9634	-2.5
M2127	2024-01-02 6:00	1.7206	-3.1
M2127	2024-01-02 7:00	1.8509	-3.6
M2127	2024-01-02 8:00	1.6607	-3.9
M2127	2024-01-02 9:00	1.202	-4
M2127	2024-01-02 10:00	1.2804	-3.9
M2127	2024-01-02 11:00	1.5154	-3.6
M2127	2024-01-02 12:00	1.4007	-3.1
M2127	2024-01-02 13:00	1.3027	-2.5
M2127	2024-01-02 14:00	1.0681	-1.8
M2127	2024-01-02 15:00	1.1477	-1
M2127	2024-01-02 16:00	1.5809	-0.2
